serialanon,fpLILEEflg,AHCIncomeEQ_LILEE,fpfullinc,fuelexpn,FuelCosteqFactor,EqAHCincDeciles_LILEE,elecmop,gasmop,aagph1819,FPGAP_LILEE_UNEQ,fpvuln,fpLILEEqdt,FPEERband,FPEERrating,DWtype,DWage,Ongas,CentralHeating,Mainfueltype,boiler,WallType,tenure4x,Loftins,EPC,SAP12,hhcompx,Ageyng,Ageold,Hhsize,ethhrp2x,Hhsick,Unoc,emphrp3x,ECO_AW,FloorArea,gorehs,HTHG,WHDBroad,FPGAP_LILEE,HousingCosts,fpbasinc,wathcost,spahcost,litecost,cookcost,fpflgb,fpflgf,FullincDeciles
18190020206,0,16393.10345,15076,995.32,0.82,4,1,2,1240,0,1,4,2,63.84,1,5,1,1,1,1,1,4,3,2,63.84,7,7,6,1,1,2,1,3,4,2,9,0,0,0,5568,16207,131.09,485.7,340.81,37.72,0,0,2
18190020260,0,25439.16667,37755,814.96,1.07,6,3,3,1039,0,0,3,1,76.64,5,5,1,1,1,5,1,4,1,1,76.64,3,2,4,3,2,2,0,1,4,2,8,0,0,0,7228,38797,137.39,186.87,445.93,44.77,0,0,7
18190020370,1,9671,22541,1376.27,1,2,3,3,2043,167.5432472,1,1,2,61.77,3,4,1,1,1,5,1,2,2,2,61.77,1,5,4,2,1,1,0,1,3,3,2,1,1,167.5432472,8450,14248,115.64,716.16,503.19,41.28,0,0,4
18190020380,1,13931.02564,22198,1420.15,1.07,3,3,3,410,228.4350383,0,1,2,58.84,1,6,1,1,1,5,2,4,3,2,58.84,4,3,3,3,1,2,0,1,4,3,2,0,0,213.49069,5480.769231,23039,66.53,624.76,681.65,47.21,0,0,4
18190020387,0,16855,16855,1271.97,1,4,1,1,1760,0,1,4,2,66.33,4,7,1,1,1,4,1,1,2,2,66.33,2,6,5,2,1,2,0,3,3,3,7,0,0,0,0,18613,86.99,587.46,555.92,41.6,0,0,3
18190020398,1,15202,15202,1415.27,1,3,1,1,2511,310.87,1,1,3,53.3,3,4,1,1,1,3,4,1,2,3,53.3,5,4,4,2,1,1,0,3,1,2,6,1,1,310.87,0,16770,122.09,743.71,501.96,47.51,0,0,2
18190020405,0,20868.96552,21156,599.21,0.82,5,1,88,2326,0,1,3,1,83.35,5,9,0,1,3,-9,1,4,1,1,76.47,7,7,6,1,2,1,0,3,4,1,10,0,1,0,5044,16112,92.9,293.82,159.42,53.07,0,0,4
18190020438,0,27061,27061,1191.8,1,7,1,1,2366,0,1,3,1,75.13,4,8,1,1,1,5,1,1,3,1,75.13,2,6,5,2,1,2,1,3,3,5,5,0,0,0,0,29066,93.13,481.68,576.19,40.8,0,0,5
18190020451,0,37348.27586,21662,964.19,0.82,9,1,1,9864,0,0,4,2,57.01,3,4,1,1,1,5,4,1,3,2,57.01,6,5,4,1,1,2,1,1,3,3,8,0,0,0,0,22848,87.13,479.21,361.22,36.63,0,0,4
18190020452,0,72346.55172,41961,1010.95,0.82,10,1,1,2512,0,1,4,2,54.96,6,4,1,1,1,3,4,1,3,2,54.96,7,6,5,1,1,1,0,1,3,1,8,0,0,0,0,42489,106.03,538.39,329.9,36.63,0,0,8
18190020476,0,59075.86207,34264,728.4,0.82,10,1,1,2193,0,0,3,1,72.36,5,8,1,1,1,5,1,1,2,1,72.36,6,5,4,1,1,2,0,1,3,2,9,0,0,0,0,35411,78.1,277.25,336.38,36.67,0,0,7
18190020483,0,11275.92593,21087,1616.09,1.21,2,1,1,3163,0,0,2,1,73.04,4,9,1,1,1,4,1,1,3,1,73.04,3,3,3,4,1,2,1,1,1,5,10,1,0,0,2820,23906,178.89,482.98,897.53,56.69,0,0,4
18190020486,0,27641.66667,52970,995.41,1.07,7,2,88,2159,0,1,3,1,83.53,5,9,0,1,3,-9,1,2,1,1,83.53,3,1,2,3,1,2,0,1,3,3,8,0,0,0,19800,54253,141.15,195.56,585,73.7,0,0,9
18190020491,1,3329.487179,7397,1123.2,1,1,1,1,3559,134.0727741,1,1,2,62.26,3,6,1,1,1,3,1,1,3,2,62.26,4,2,3,2,1,1,0,1,1,2,4,1,1,134.0727741,4800,8187,137.81,524.25,420.16,40.98,1,1,1
18190020496,1,6595.774648,14150,877.3,1.07,1,3,3,530,37.27861839,1,1,2,66.35,3,9,1,1,1,1,1,4,3,2,66.35,1,4,3,3,1,1,0,3,4,1,2,0,1,34.83983027,4784,10254,155.72,242.88,431.49,47.21,0,0,2
18190020578,0,34743.10345,20151,1005.3,0.82,8,1,1,5778,0,1,4,2,58.23,2,2,1,1,1,5,4,1,2,2,58.23,7,6,5,1,1,2,1,3,3,3,4,0,0,0,0,21203,85.59,515.9,368.72,35.09,0,0,4
18190020579,0,13262.6,19221,946.56,1,3,1,1,679,0,1,2,1,76.78,5,6,1,1,1,5,4,3,1,1,76.78,4,3,3,2,1,1,0,2,2,3,8,0,1,0,5958.4,14229,117.75,264.18,521.85,42.78,0,0,3
18190020584,0,19015,29789,920.87,1,4,1,1,601,0,1,3,1,74.38,4,8,1,1,1,4,2,2,3,1,68.8,2,5,5,2,1,2,0,3,3,3,9,0,1,0,10040,23289,90.17,392.43,395.45,42.82,0,0,6
18190020606,0,46450.70423,70760,1447.74,1.07,9,1,1,1440,0,0,3,1,74.11,1,9,1,1,1,5,1,1,3,1,74.11,3,4,3,3,1,2,1,1,3,5,9,0,0,0,4800,72930,140.82,475.36,782.58,48.98,0,0,10
18190020642,0,36645.06173,59365,1344.75,1.21,8,1,1,7923,0,0,4,2,62.35,3,4,1,1,1,5,4,1,2,2,62.35,3,2,4,4,1,2,0,1,3,3,6,0,0,0,0,60542,155.72,562.35,573.17,53.51,0,0,9
18190020654,0,20371.66667,33218,912.68,1.07,5,1,1,4007,0,1,3,1,80.71,5,9,1,1,1,5,1,1,3,1,80.71,3,1,2,3,1,2,0,1,3,3,9,0,0,0,8772,34570,121.3,213.16,529.24,48.98,0,0,7
18190020687,0,37112,37112,1352.36,1,8,1,1,1683,0,0,4,3,49.31,3,5,1,1,1,1,4,1,2,3,49.31,5,5,4,2,1,2,0,1,3,2,8,0,0,0,0,38518,161.49,681.87,466.22,42.78,0,0,7
18190020767,0,20934,26768,1494.19,1,5,2,2,1097,0,1,4,2,64.23,2,2,1,1,1,5,4,3,3,2,59.41,5,5,5,2,1,1,0,3,4,3,10,0,1,0,4940,28434,132.39,832.41,481.42,47.97,0,0,5
18190020768,0,49118,49118,977.56,1,10,1,1,1219,0,0,3,1,68.79,5,6,1,1,1,5,2,1,2,1,68.79,5,5,2,2,1,2,0,1,3,2,9,0,0,0,0,50697,122.36,383.23,429.15,42.82,0,0,9
18190020769,0,10329.31034,19791,733.69,0.82,2,1,1,2113,0,1,2,1,73.64,4,9,1,1,1,4,2,2,3,2,68.38,6,5,4,1,1,1,1,3,1,3,7,1,1,0,7800,12500,78.74,336.19,283.14,35.62,0,0,3
18190020803,0,10694.82759,8699,982.89,0.82,2,2,88,465,0,0,2,1,71.01,5,8,0,2,2,-9,2,4,3,1,71.01,6,5,3,1,1,2,0,2,4,1,7,0,1,0,2496,7644,182,394.02,341.88,64.99,1,1,1
18190020815,0,31608.62069,33609,726.19,0.82,8,1,1,1302,0,0,3,1,77.14,2,9,1,1,1,5,1,2,3,1,77.15,6,5,4,1,1,2,1,1,3,3,7,0,0,0,15276,34891,83.82,228.89,377.86,35.62,0,0,7
18190020831,0,20379.31034,14820,1271.46,0.82,5,3,3,3166,0,0,4,3,47.97,4,2,1,1,1,5,4,1,2,3,47.97,6,5,3,1,1,2,0,1,3,2,10,0,0,0,3000,15757,84.41,786.64,364.07,36.34,0,0,2
18190020833,0,7738.461538,10248,748.14,1,1,1,1,852,0,1,2,1,79.84,5,9,1,1,1,5,1,3,1,1,79.84,4,1,1,2,1,2,0,3,2,2,2,0,1,0,4212,8187,113.29,142.18,450.66,42.01,0,0,1
18190020858,0,52356,52356,1980.71,1,10,1,1,3366,0,0,4,4,37.43,1,2,1,1,1,1,4,1,2,4,37.44,1,5,5,2,1,1,1,1,3,5,10,0,0,0,0,54163,175.74,1170.74,590.2,44.03,0,0,9
18190020930,0,14468.96552,19299,757.73,0.82,3,3,3,876,0,1,2,1,73.31,5,9,1,1,1,5,1,4,1,1,73.31,6,5,4,1,1,1,0,3,2,2,5,0,1,0,4420,15169,84.28,302.61,337.43,33.41,0,0,3
18190020967,1,14835,22977,1484.92,1.21,3,2,2,1222,17.66497659,1,1,2,67.85,2,3,1,1,1,5,4,1,3,2,67.85,3,1,2,4,2,2,0,1,3,2,2,1,0,14.59915421,2208,24098,94.91,387.21,935.77,67.03,0,0,4
18190021081,0,49248,55248,1016.22,1,10,1,1,7635,0,0,3,1,69.79,1,8,1,1,1,5,1,1,2,1,69.79,1,5,3,2,1,2,0,1,3,2,4,0,0,0,6000,56651,53.86,383.79,537.59,40.98,0,0,9
18190021104,1,11187.85714,22623,1266.37,1.21,2,1,1,2310,74.58372171,1,1,2,65.7,2,5,1,1,1,5,2,1,3,2,65.7,3,1,3,4,2,2,0,1,3,3,9,1,0,61.63943943,6960,23931,167.16,453.85,590.22,55.14,0,0,4
18190021111,0,32038,39178,1058.57,1,8,1,1,980,0,0,4,2,65.7,2,2,1,1,1,3,4,2,2,2,65.7,1,5,2,2,1,1,0,1,3,2,6,0,0,0,7140,40354,133.58,453.5,429.93,41.56,0,0,8
18190021152,0,44351.08696,81606,1805.41,1.21,9,1,1,2346,0,0,4,2,63.69,4,4,1,1,1,4,4,1,3,2,63.69,3,4,4,4,1,2,1,1,3,5,7,0,0,0,0,84536,155.94,746.22,849.69,53.56,0,0,10
18190021169,0,19940.14085,44475,1452.33,1.07,5,1,1,5046,0,1,4,2,59.85,2,2,1,1,1,4,4,2,2,2,59.85,1,4,1,3,1,1,0,1,3,3,5,1,0,0,12000,45365,105.94,626.62,673.1,46.67,0,0,8
18190021245,0,28818.96552,25451,553.57,0.82,7,3,3,382,0,1,3,1,83.52,2,6,1,1,1,5,4,3,3,1,83.52,7,6,5,1,1,1,0,3,4,1,5,0,0,0,4316,22070,35.59,391.39,93.18,33.41,0,0,5
18190021251,0,85191,98367,1540.79,1,10,1,1,1212,0,0,4,3,45.05,1,2,1,1,1,5,4,1,2,3,45.05,1,5,2,2,1,2,1,1,3,5,4,0,0,0,13176,99946,105.63,818.72,575.46,40.98,0,0,10
18190021266,0,20407.52212,51821,1379.37,1.32,5,1,1,752,0,1,3,1,70.29,5,6,1,1,1,5,1,3,1,1,70.29,1,4,4,5,1,1,0,1,4,4,9,0,0,0,5700,53004,185.9,419.98,712.2,61.29,0,0,9
18190021315,0,18150,18150,1320.67,1,4,1,1,2750,0,0,4,2,59.58,3,6,1,1,1,1,1,1,2,2,59.58,2,6,5,2,1,2,0,3,3,3,7,0,0,0,0,19842,149.88,584.1,539.31,47.38,0,0,3
18190021341,0,40914,47994,1025.16,1,9,1,1,2473,0,0,4,2,66.79,6,3,1,1,1,5,4,1,3,2,66.79,1,5,2,2,1,2,0,1,3,2,8,0,0,0,7080,49400,124.35,383.54,474.49,42.78,0,0,9
18190021354,0,46029.31034,26697,1550.7,0.82,9,1,1,1188,0,1,4,3,50.12,3,2,1,1,1,4,4,1,2,3,50.12,7,7,6,1,1,2,1,3,3,5,6,0,0,0,0,27705,216.68,866.33,432.1,35.59,0,0,5
18190021382,0,15977.5,24993,820.55,1.07,3,1,1,908,0,1,3,1,78.32,5,9,1,1,1,5,1,4,3,1,78.32,3,1,3,3,1,2,0,1,4,1,9,0,0,0,5820,26114,144.68,151.52,475.37,48.98,0,0,5
18190021416,0,8801.408451,21910,1045.11,1.07,1,2,2,410,0,1,2,1,73.44,6,6,1,1,1,5,4,4,1,1,73.43,2,5,5,3,1,1,0,3,4,2,4,0,0,0,5252,16658,136.41,311.83,545.72,51.15,0,0,4
18190021423,0,22230,22230,757.31,1,5,1,1,976,0,1,3,1,79.05,5,9,1,1,1,5,1,1,1,1,79.05,2,6,5,2,1,2,0,3,3,2,1,0,0,0,0,23508,99.28,168.3,448.46,41.27,0,0,4
18190021428,0,15580.97261,51620,1638.43,1.32,3,1,1,3808,0,0,3,1,77.93,4,9,1,1,1,5,1,1,3,1,77.93,3,3,4,5,1,2,0,1,3,5,9,0,0,0,23262.62985,54579,192.6,464.54,920,61.29,0,0,9
18190021498,0,52032.75862,45779,1003.64,0.82,10,2,2,2435,0,0,4,2,62.99,6,3,1,1,1,5,4,2,2,2,62.99,6,5,3,1,1,2,1,1,3,3,8,0,0,0,15600,47185,97.24,450.62,415.98,39.8,0,0,8
18190021500,0,32433,32433,1186.9,1,8,1,1,2622,0,0,3,1,69.01,4,9,1,1,1,4,5,1,2,1,69.01,1,5,4,2,1,2,0,1,3,4,9,0,0,0,0,34489,122.91,495.34,525.83,42.82,0,0,6
18190021526,0,38275.86207,30000,610.33,0.82,9,1,1,1068,0,0,3,1,78.62,5,9,1,1,1,5,1,2,1,1,78.62,6,5,2,1,1,2,0,1,3,1,4,0,0,0,7800,30921,82.67,170.1,322.47,35.09,0,0,6
18190021543,0,23515.49296,36372,1494.94,1.07,6,2,2,762,0,1,3,1,77.95,6,3,1,1,1,5,3,1,3,1,77.95,2,5,6,3,1,1,0,3,3,5,1,1,0,0,0,37608,154.3,549.49,739.66,51.49,0,0,7
18190021559,0,12667,16099,882.6,1,2,2,1,768,0,1,2,1,75.09,5,8,1,1,1,4,2,3,3,1,75.09,2,6,5,2,1,1,0,3,4,2,7,0,1,0,3432,13299,84.13,204.54,550.05,43.88,0,0,2
18190021603,0,4881.034483,14757,586.24,0.82,1,1,88,3201,0,1,2,1,82.48,5,7,0,1,3,-9,1,4,3,1,75.39,7,6,5,1,1,1,0,3,2,1,7,0,1,0,4368,14757,97.33,300.26,138.82,49.83,0,0,2
18190021605,0,49450,49450,1299.45,1,10,1,1,3312,0,1,4,2,59.03,3,4,1,1,1,4,4,1,2,2,59.03,5,5,6,2,1,2,1,3,3,5,8,0,0,0,0,51519,133.7,592.81,530.16,42.78,0,0,9
18190021656,0,10226.92308,19781,1026.74,1,2,1,1,735,0,1,2,1,72.16,6,9,1,1,1,5,1,3,1,1,72.16,4,2,3,2,2,1,0,2,2,3,8,0,1,0,6188,14700,118.5,200.02,665.44,42.78,0,0,3
18190021707,0,24500,36590,861.21,1,6,1,1,399,0,1,3,1,74,2,9,1,1,1,5,1,4,2,1,74,2,6,5,2,1,1,0,1,4,2,4,0,0,0,5850,37643,107.96,266.7,445.57,40.98,0,0,7
18190021739,0,5991.37931,13405,788.08,0.82,1,1,88,773,0,1,2,1,79.76,5,9,0,2,2,-9,5,4,3,1,72.64,7,6,5,1,2,2,0,1,2,1,8,0,0,0,6656,6749,175.07,340.04,209.61,63.36,1,0,2
18190021780,0,23322.85714,42552,1316.66,1.21,6,1,88,729,0,1,3,1,69.82,5,9,0,3,2,-9,1,2,1,1,69.82,3,1,3,4,2,1,0,1,3,2,7,0,0,0,9900,43965,292.42,280.22,654.52,89.5,0,0,8
18190021783,0,27836,34416,1019.92,1,7,1,1,10892,0,1,3,1,72.87,2,6,1,1,1,5,2,1,3,1,72.87,1,4,2,2,1,1,0,1,3,3,2,1,0,0,3600,35453,105.37,407.75,464.79,42.01,0,0,7
18190021803,1,13260.34483,10798,862.5,0.82,3,1,1,1703,28.49223766,1,1,2,66.09,3,5,1,1,1,5,1,1,2,2,66.09,7,7,6,1,1,1,1,3,1,3,5,1,1,34.7466313,0,11985,36.37,398.02,393.18,34.93,0,0,1
18190021873,0,82350,82350,2353.7,1,10,1,88,1878,0,1,4,3,46.98,4,1,0,1,3,4,4,1,3,3,46.98,2,6,5,2,1,2,1,1,3,5,7,0,0,0,0,84499,177.57,1405.21,712.78,58.14,0,0,10
18190021890,0,44174.16667,75109,1107.07,1.07,9,2,2,2142,0,1,3,1,70.83,5,2,1,1,1,5,4,2,1,1,70.83,3,1,3,3,2,2,0,1,3,2,8,0,0,0,22100,76216,155.14,342.25,556.51,53.17,0,0,10
18190021903,1,7710.344828,8424,853.56,0.82,1,3,3,782,38.04794252,1,1,2,66.1,5,5,1,1,1,5,2,3,1,2,66.1,6,5,4,1,1,1,0,2,4,1,4,0,1,46.39992991,3952,4472,50.91,399.75,367.82,35.08,1,1,1
18190021935,0,11405.6338,22196,1028.97,1.07,2,3,3,504,0,1,2,1,69.37,3,6,1,1,1,4,1,4,3,1,69.37,2,5,6,3,2,2,0,3,4,2,7,0,1,0,6000,17348,91.47,320.99,569.79,46.72,0,0,4
18190022001,0,16356,21956,977.64,1,4,2,3,400,0,1,3,1,71.39,3,5,1,1,1,4,1,4,2,1,71.39,5,4,4,2,1,1,0,1,4,3,7,0,0,0,5600,23714,113.82,331.91,488.43,43.48,0,0,4
18190022004,0,17241.37931,17880,692.07,0.82,4,3,3,1168,0,1,3,1,75.67,5,9,1,1,1,5,2,4,1,1,75.67,6,5,4,1,2,1,0,1,4,2,8,0,0,0,7800,18934,70.68,258.29,329.59,33.51,0,0,3
18190022016,0,41651.72414,24158,788.4,0.82,9,1,1,1908,0,1,3,1,75.07,5,9,1,1,1,5,1,1,1,1,75.07,7,7,6,1,1,1,0,3,3,2,4,0,0,0,0,24993,76.63,252.21,419.04,40.52,0,0,5
18190022032,1,14067.24138,9335,906.43,0.82,3,3,3,5181,26.74501548,0,1,2,66.14,2,3,1,1,1,3,4,1,3,2,66.14,6,5,2,1,1,2,1,1,3,3,2,1,0,32.61587254,1176,10230,92.81,392.58,385.7,35.34,0,0,1
18190022033,1,11659,17299,1226.59,1,2,1,1,698,159.2109101,0,1,2,61.2,2,5,1,1,1,4,2,3,3,2,61.2,4,4,3,2,1,2,0,1,2,3,8,0,0,159.2109101,5640,18381,123.67,575.04,485.1,42.78,0,0,3
18190022075,0,16091.2371,21849,1023.8,1,3,1,1,1411,0,1,4,2,61.57,3,7,1,1,1,5,2,1,2,2,61.57,2,6,5,2,1,2,0,3,3,1,2,0,0,0,5023.762904,23289,94.51,502.03,385.25,42.01,0,0,4
18190022082,0,49387,49387,2193.71,1,10,1,88,2730,0,1,4,3,50.25,1,2,0,1,1,4,1,1,3,3,50.25,2,5,5,2,1,2,1,1,3,5,9,0,0,0,0,52215,123.3,1305.49,705.29,59.63,0,0,9
18190022221,0,5827.586207,7124,610.65,0.82,1,3,3,1029,0,1,2,1,76.08,5,5,1,1,1,5,2,3,1,1,68.73,7,6,5,1,1,1,0,2,2,1,6,0,1,0,3744,3380,36.27,301.46,238.05,34.87,1,0,1
18190022238,0,20565.51724,11928,1947.17,0.82,5,1,88,2628,0,1,4,4,25.35,1,4,0,2,2,-9,4,1,2,4,25.35,7,7,6,1,1,2,1,3,1,2,8,0,1,0,0,13198,133.7,1278.14,471.97,63.36,1,1,1
18190022262,0,6832.394366,15162,1419.01,1.07,1,1,1,469,0,1,2,1,72.55,3,8,1,1,1,5,2,4,2,1,72.55,5,4,5,3,1,1,0,3,4,5,2,0,1,0,5460,16544,62.52,560.6,747.84,48.05,0,0,2
18190022266,0,47929.28571,93501,1574.69,1.21,10,1,1,1511,0,1,3,1,78.84,4,9,1,1,1,4,1,1,2,1,78.84,3,1,3,4,2,2,1,1,3,5,4,0,0,0,26400,95782,156.64,430.39,934.9,52.76,0,0,10
18190022343,1,9745,20843,1436.24,1.21,2,1,1,2786,9.337362338,1,1,2,68.24,4,9,1,1,1,4,1,1,2,2,68.24,3,2,3,4,1,1,0,1,3,4,5,1,0,7.716828378,7200,22301,161.42,568.73,653.56,52.53,0,0,4
18190022389,0,15266,19466,1057.43,1,3,1,1,1395,0,1,4,2,67.08,3,5,1,1,1,4,1,1,2,2,67.08,1,5,4,2,1,1,0,1,3,3,9,0,0,0,4200,20587,131.54,398.61,484.46,42.82,0,0,3
18190022403,0,53504,53504,1479.13,1,10,1,1,1601,0,1,4,2,55.13,3,3,1,1,1,1,1,1,3,2,55.13,5,5,4,2,1,1,1,1,3,5,9,0,0,0,0,55386,184.68,717.96,533.67,42.82,0,0,9
18190022437,0,7873.913043,20616,1235.81,1.32,1,3,1,1929,0,1,2,1,72.18,2,6,1,1,1,5,2,2,2,1,72.18,4,1,2,5,1,1,0,3,1,3,9,1,1,0,9750,18847,185.54,345.61,644.45,60.21,0,0,4
18190022446,0,25104,25104,1330.04,1,6,2,1,3916,0,1,4,2,62.78,4,7,1,1,1,1,1,1,3,2,62.78,2,6,5,2,1,2,1,3,3,5,9,0,0,0,0,27534,164.12,511.41,608.96,45.55,0,0,5
18190022471,1,10027.85714,25326,1094.11,1.21,2,3,3,557,5.508415701,1,1,2,68.27,3,4,1,1,1,4,1,4,3,2,68.27,3,2,3,4,1,1,0,3,2,2,6,0,0,4.55240967,5200,20876,190.15,314.51,537.02,52.43,0,0,5
18190022477,1,6090.304654,20583,1379.89,1.32,1,1,1,682,41.3945525,1,1,2,67.1,5,4,1,1,1,4,4,4,2,2,67.1,3,1,3,5,2,2,0,1,4,3,8,0,0,31.35950947,8280.584598,17556,205.3,415.71,691.5,67.38,0,0,4
